run_id,core,seed,sample,round,phase,position,label,param,ops,units_per_op,elapsed_ns,deferred_ns,result,expected,resident_before,resident_after,file_pages,read_syscalls,write_syscalls,read_bytes,write_bytes,cancelled_write_bytes,device_reads,device_read_sectors,device_writes,device_write_sectors,device_flushes,journal_commits,deferred_device_writes,deferred_device_write_sectors,deferred_device_flushes,deferred_journal_commits,voluntary_switches,involuntary_switches,cpu_before,cpu_after
1,P,20260921,23,1,measure,0,overwrite_odsync,1,256,1,479525329,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,512,2048,256,0,0,0,0,0,512,1,11,11
1,P,20260921,24,1,measure,1,overwrite_fdatasync_folio,1,256,1,521874455,0,256,256,0,0,65536,2,256,0,268435456,0,0,0,512,2048,256,0,0,0,0,0,510,1,11,11
1,P,20260921,25,1,measure,2,seq_read_cold,0,2048,32,99445392,0,65536,65536,0,65536,65536,2050,0,268435456,0,0,2048,524288,8,304,0,0,0,0,0,0,203,4,11,11
1,P,20260921,26,1,measure,3,overwrite_odsync_folio,1,256,1,554457817,0,256,256,0,0,65536,2,256,0,268435456,0,0,0,512,2048,256,0,0,0,0,0,512,0,11,11
1,P,20260921,27,1,measure,4,append_fdatasync,1,256,1,1827438207,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,777,16080,257,257,0,0,0,0,513,0,11,11
1,P,20260921,28,1,measure,5,append_fsync,16,16,16,115417452,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,48,2840,16,16,0,0,0,0,33,0,11,11
1,P,20260921,29,1,measure,6,seq_read_direct,0,2048,32,186172900,0,65536,65536,65536,65536,65536,2050,0,268435456,0,0,2048,524288,0,0,0,0,0,0,0,0,2048,1,11,11
1,P,20260921,30,1,measure,7,append_fsync,256,1,256,8139090,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,10,2088,1,1,0,0,0,0,20,0,11,11
1,P,20260921,31,1,measure,8,overwrite_fdatasync_bis,1,256,1,510016839,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,516,2400,257,1,0,0,0,0,512,1,11,11
1,P,20260921,32,1,measure,9,seq_read_warm,0,2048,32,45719040,0,65536,65536,65536,65536,65536,2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,11
